doc_id,doc_type,date,chair,layer,section,speaker,sent_id,n_tok,modal,surface,contracted,head_verb,head_verb_surface,head_pos,head_tag,be_comp,be_comp_type,be_xcomp,predicate,neg,passive,perfect,progressive,subj_text,subj_lemma,subj_type,cond,reported,question,modal_idx,sentence
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,PETER BARNES,226,68,might,might,False,signal,signal,VERB,VB,,,,signal,False,False,False,False,takeaway,takeaway,econ,False,False,False,25,"In other words, the average American's takeaway of your announcement to keep interest rates low—exceptionally low, through 2014 now, might signal to them that maybe the Fed thinks that the economy is in much worse shape than we all thought, 20 of 29 and that, in turn, could affect consumer confidence, consumer spending, and the ability to create a self-sustaining economic recovery at some point."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,PETER BARNES,226,68,could,could,False,affect,affect,VERB,VB,,,,affect,False,False,False,False,takeaway,takeaway,econ,False,False,False,56,"In other words, the average American's takeaway of your announcement to keep interest rates low—exceptionally low, through 2014 now, might signal to them that maybe the Fed thinks that the economy is in much worse shape than we all thought, 20 of 29 and that, in turn, could affect consumer confidence, consumer spending, and the ability to create a self-sustaining economic recovery at some point."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,231,54,would,would,False,overstate,overstate,VERB,VB,,,,overstate,True,False,False,False,I,i,we_I,True,False,False,40,"In particular, the markets and the news media are very good at picking up the underlying economic data and making assessments of the state of the economy and reporting what different people think about the economy, so I wouldn't overstate the Fed's ability to massively change expectations through its statements, for example."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,DARREN GERSH,235,57,should,should,False,look,looking,VERB,VBG,,,,look,True,False,False,False,somebody,somebody,other,False,False,False,1,"Why shouldn't somebody looking at these numbers from the outside say ""Look, as aggressive as you say you've been, and as aggressive as you have been, it doesn't look like you're meeting any of your goals for the next three years on the economy, so why isn't the Fed doing more now?"""
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,241,60,would,would,False,lead,lead,VERB,VB,,,,lead,False,False,False,False,policies,policy,econ,False,False,False,61,"So, you know, I don't accept the premise that we've been passive; we've been actually quite active in our policy, and in one respect, the low level of inflation is a validation in the following sense, that there were some who were very concerned that our balance sheet policies and the like would lead to high inflation."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,243,46,should,should,False,look,looking,VERB,VBG,,,,look,False,False,False,True,we,we,we_I,True,True,False,46,"Now that being said, as I mentioned earlier, if the situation continues, with inflation below target and unemployment declining at a rate which is very, very slow, then more—our framework, the logic of our framework, says we should be looking for ways to do more."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,244,68,can,ca,False,lower,lower,VERB,VB,,,,lower,True,False,False,False,we,we,we_I,False,False,False,23,"It's not completely straightforward because, of course, we're now dealing with a variety of nonstandard policy tools—we can't just lower the federal funds rate 25 basis points like in the good old days—but your basic point is right, that, you know, we need to adopt policies that will both achieve our inflation objectives and help the economy recover as quickly as is feasible."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,244,68,will,will,False,achieve,achieve,VERB,VB,,,,achieve,False,False,False,False,that,that,it_there_rel,False,False,False,59,"It's not completely straightforward because, of course, we're now dealing with a variety of nonstandard policy tools—we can't just lower the federal funds rate 25 basis points like in the good old days—but your basic point is right, that, you know, we need to adopt policies that will both achieve our inflation objectives and help the economy recover as quickly as is feasible."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,245,56,would,would,False,say,say,VERB,VB,,,,say,False,False,False,False,I,i,we_I,True,False,False,3,"And, I would say that your question—actually, an earlier question— shows a benefit of explaining this framework because the framework makes very clear that we need to be thinking about ways in which we can provide further stimulus if we don't get some improvement in the pace of recovery and a normalization of inflation."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,245,56,can,can,False,provide,provide,VERB,VB,,,,provide,False,False,False,False,we,we,we_I,True,False,False,39,"And, I would say that your question—actually, an earlier question— shows a benefit of explaining this framework because the framework makes very clear that we need to be thinking about ways in which we can provide further stimulus if we don't get some improvement in the pace of recovery and a normalization of inflation."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,PATRICK WELTER,248,23,would,would,False,be,be,AUX,VB,percent,nominal,,be+percent,False,False,False,False,it,it,it_there_rel,True,True,False,20,"Your predecessor, Mr. Greenspan, once said about his personal inflation—long-term inflation goal that it would be 0 percent if appropriately measured."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,PATRICK WELTER,249,18,would,would,False,like,like,VERB,VB,,,,like,False,False,False,False,I,i,we_I,False,False,False,2,And I would like you to compare the inflation goal you told us about today with that statement.
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,251,14,would,would,False,say,say,VERB,VB,,,,say,False,False,False,False,reading,reading,econ,False,False,False,8,"So, a literal reading of price stability would say inflation should be at zero."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,251,14,should,should,False,be,be,AUX,VB,zero,prepositional,,be+zero,False,False,False,False,inflation,inflation,econ,False,True,False,11,"So, a literal reading of price stability would say inflation should be at zero."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,252,12,may,may,False,be,be,AUX,VB,true,adjectival,,be+true,True,False,False,False,that,that,it_there_rel,False,False,False,9,"Now, there are some technical reasons why that may not be true."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,255,11,would,would,False,have,have,VERB,VB,,,,have,False,False,False,False,target,target,econ,False,False,False,7,A target for inflation that was zero would have several consequences.
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,256,23,would,would,False,spend,spending,VERB,VBG,,,,spend,False,False,False,True,we,we,we_I,True,False,False,3,"First, we would be spending maybe half of our time, or at least a significant amount of our time, in a deflationary zone."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,257,38,can,can,False,be,be,AUX,VB,bad,adjectival,,be+bad,False,False,False,False,deflation,deflation,other,False,False,False,9,"And we've seen in many instances that deflation can be bad for economic performance and bad for employment, and, therefore, setting an inflation target at zero would be not consistent with the other part of our mandate."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,257,38,would,would,False,be,be,AUX,VB,consistent,adjectival,,be+consistent,True,False,False,False,setting,set,econ,False,True,False,30,"And we've seen in many instances that deflation can be bad for economic performance and bad for employment, and, therefore, setting an inflation target at zero would be not consistent with the other part of our mandate."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,258,60,would,would,False,mean,mean,VERB,VB,,,,mean,False,False,False,False,rate,rate,econ,False,False,False,10,"Incidentally, related to that, a zero inflation rate would mean that nominal interest rates would be at very low levels, typically 2 to 3 percent or whatever they might be, and that would increase the risk and probability that we would be in a situation like today where we really can't cut the short-term interest rate any further."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,258,60,would,would,False,be,be,AUX,VB,percent,nominal,,be+percent,False,False,False,False,rates,rate,econ,False,False,False,16,"Incidentally, related to that, a zero inflation rate would mean that nominal interest rates would be at very low levels, typically 2 to 3 percent or whatever they might be, and that would increase the risk and probability that we would be in a situation like today where we really can't cut the short-term interest rate any further."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,258,60,might,might,False,be,be,AUX,VB,whatever,nominal,,be+whatever,False,False,False,False,they,they,person,False,False,False,31,"Incidentally, related to that, a zero inflation rate would mean that nominal interest rates would be at very low levels, typically 2 to 3 percent or whatever they might be, and that would increase the risk and probability that we would be in a situation like today where we really can't cut the short-term interest rate any further."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,258,60,would,would,False,increase,increase,VERB,VB,,,,increase,False,False,False,False,that,that,it_there_rel,False,False,False,36,"Incidentally, related to that, a zero inflation rate would mean that nominal interest rates would be at very low levels, typically 2 to 3 percent or whatever they might be, and that would increase the risk and probability that we would be in a situation like today where we really can't cut the short-term interest rate any further."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,258,60,would,would,False,be,be,AUX,VB,situation,prepositional,,be+situation,False,False,False,False,we,we,we_I,False,False,False,44,"Incidentally, related to that, a zero inflation rate would mean that nominal interest rates would be at very low levels, typically 2 to 3 percent or whatever they might be, and that would increase the risk and probability that we would be in a situation like today where we really can't cut the short-term interest rate any further."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,258,60,can,ca,False,cut,cut,VERB,VB,,,,cut,True,False,False,False,we,we,we_I,False,False,False,54,"Incidentally, related to that, a zero inflation rate would mean that nominal interest rates would be at very low levels, typically 2 to 3 percent or whatever they might be, and that would increase the risk and probability that we would be in a situation like today where we really can't cut the short-term interest rate any further."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,260,55,would,would,False,add,add,VERB,VB,,,,add,False,False,False,False,I,i,we_I,True,False,False,2,"And I would add that, you know, if you look at central banks around the world, whether they are nominal inflation targeters or not, that 2 percent is basically the number that most central banks 23 of 29 use; the ECB, many other central banks either use 2 percent or a range around 2 percent."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,265,53,would,would,False,be,be,AUX,VB,willing,adjectival,do,be+willing,False,False,False,False,we,we,we_I,True,False,False,55,"And so, in that respect, as I mentioned earlier, I think, to Greg, we're not absolutists: If there's a need to let inflation return a little bit more slowly to target in order to get a better result in employment, then that's something that we would be willing to do."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,268,40,would,would,False,reject,reject,VERB,VB,,,,reject,False,False,False,False,I,i,we_I,False,False,False,11,"But again, in terms of terminology, I guess I would reject that term for the Federal Reserve because we are going to be evenhanded in treating the price stability and maximum employment parts of our mandate on a level footing."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,ZACHARY GOLDFARB,270,24,can,can,False,clarify,clarify,VERB,VB,,,,clarify,False,False,False,False,you,you,person,True,False,True,2,"First, can you clarify whether if actual economic conditions match their projections, that's an acceptable future course, or that would require additional easing?"
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,ZACHARY GOLDFARB,270,24,would,would,False,require,require,VERB,VB,,,,require,False,False,False,False,that,that,it_there_rel,True,False,True,23,"First, can you clarify whether if actual economic conditions match their projections, that's an acceptable future course, or that would require additional easing?"
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,ZACHARY GOLDFARB,271,72,can,can,False,have,have,VERB,VB,,,,have,False,False,False,False,Fed,fed,fed,True,True,True,26,"And secondly, in the past, a number of times you said that even when interest rates are at the zero bound, the Fed can still have a significant impact on influencing economic growth; do you still believe that the Fed has the capacity to deploy tools that would have a significant impact on bringing down unemployment at a faster pace than we see in these projections if it chose to do so?"
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,ZACHARY GOLDFARB,271,72,would,would,False,have,have,VERB,VB,,,,have,False,False,False,False,that,that,it_there_rel,True,False,True,51,"And secondly, in the past, a number of times you said that even when interest rates are at the zero bound, the Fed can still have a significant impact on influencing economic growth; do you still believe that the Fed has the capacity to deploy tools that would have a significant impact on bringing down unemployment at a faster pace than we see in these projections if it chose to do so?"
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,275,82,would,would,False,say,say,VERB,VB,,,,say,False,False,False,False,I,i,we_I,True,False,False,2,"But I would say that, as I've said on several—in several answers, that if recovery continues to be modest and progress on unemployment very slow, and if inflation appears to be likely to be below target for a number of years out—so the configuration we're talking about in the projections—then I think there would be a very strong case, based on our framework, for finding a different—additional tools for expansionary policies or to support the economy."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,275,82,would,would,False,be,be,AUX,VB,case,nominal,,be+case,False,False,False,False,there,there,it_there_rel,True,True,False,64,"But I would say that, as I've said on several—in several answers, that if recovery continues to be modest and progress on unemployment very slow, and if inflation appears to be likely to be below target for a number of years out—so the configuration we're talking about in the projections—then I think there would be a very strong case, based on our framework, for finding a different—additional tools for expansionary policies or to support the economy."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,276,19,will,'ll,True,continue,continue,VERB,VB,,,,continue,False,False,False,False,we,we,we_I,True,False,False,2,So we'll continue to look at the different options and try to decide what might be most effective.
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,276,19,might,might,False,be,be,AUX,VB,effective,adjectival,,be+effective,False,False,False,False,what,what,it_there_rel,True,False,False,15,So we'll continue to look at the different options and try to decide what might be most effective.
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,281,44,would,would,False,expect,expect,VERB,VB,,,,expect,False,False,False,False,one,one,other,False,False,False,28,"And we have seen some developments in the economy that have probably weakened the effectiveness of policy, including, notably, the housing sector, where one would expect—with mortgage rates below 4 percent, one would expect to see more activity than we've been seeing."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,281,44,would,would,False,expect,expect,VERB,VB,,,,expect,False,False,False,False,one,one,other,False,False,False,39,"And we have seen some developments in the economy that have probably weakened the effectiveness of policy, including, notably, the housing sector, where one would expect—with mortgage rates below 4 percent, one would expect to see more activity than we've been seeing."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,282,32,would,would,False,like,like,VERB,VB,,,,like,False,False,False,False,we,we,we_I,False,False,False,26,And the problems in housing finance and so on are part of the reason that the expansionary stimulus is not feeding through as much as we would like to the real economy.
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,283,15,would,would,False,say,say,VERB,VB,,,,say,True,False,False,False,I,i,we_I,False,False,False,1,"I would not say, though, that our policies are—that we're out of ammunition."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,290,34,might,might,False,comment,commented,VERB,VBN,,,,comment,False,False,True,False,I,i,we_I,False,False,False,1,"I might have commented on Zach's question that our two main tools at this point—given that short-term interest rates are close to zero—are asset purchases, but the other is communications."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,291,33,can,can,False,communicate,communicate,VERB,VB,,,,communicate,False,False,False,False,we,we,we_I,False,False,False,6,"And to the extent that we can communicate that rates will be lower for longer, that will ease financial conditions and be a way that we can affect the state of the economy."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,291,33,will,will,False,be,be,AUX,VB,lower,adjectival,,be+lower,False,False,False,False,rates,rate,econ,False,False,False,10,"And to the extent that we can communicate that rates will be lower for longer, that will ease financial conditions and be a way that we can affect the state of the economy."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,291,33,will,will,False,ease,ease,VERB,VB,,,,ease,False,False,False,False,that,that,it_there_rel,False,False,False,17,"And to the extent that we can communicate that rates will be lower for longer, that will ease financial conditions and be a way that we can affect the state of the economy."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,291,33,can,can,False,affect,affect,VERB,VB,,,,affect,False,False,False,False,we,we,we_I,False,False,False,27,"And to the extent that we can communicate that rates will be lower for longer, that will ease financial conditions and be a way that we can affect the state of the economy."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,295,46,will,will,False,trump,trump,VERB,VB,,,,trump,False,False,False,False,FOMC,fomc,committee,True,False,False,3,"So the FOMC will always, in some sense, trump the projections of forward interest 26 of 29 rates, but clearly, because the participants and the people around the table are the same, the projections should give significant information about where the FOMC is likely to go."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,295,46,should,should,False,give,give,VERB,VB,,,,give,False,False,False,False,projections,projection,other,True,False,False,39,"So the FOMC will always, in some sense, trump the projections of forward interest 26 of 29 rates, but clearly, because the participants and the people around the table are the same, the projections should give significant information about where the FOMC is likely to go."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,HUGUES HONORÉ,297,40,could,could,False,help,help,VERB,VB,,,,help,False,False,False,False,Reserve,reserve,fed,False,True,False,30,"The FOMC stated that global growth has slowed and, of course, that is weighing on financial conditions in the U.S. Arguably, one way that the Federal Reserve could help would be by extending a loan to the International Monetary Fund."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,HUGUES HONORÉ,297,40,would,would,False,be,be,AUX,VB,by,prepositional,,be+by,False,False,False,False,way,way,fed,False,True,False,32,"The FOMC stated that global growth has slowed and, of course, that is weighing on financial conditions in the U.S. Arguably, one way that the Federal Reserve could help would be by extending a loan to the International Monetary Fund."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,HUGUES HONORÉ,299,14,could,could,False,consider,consider,VERB,VB,,,,consider,False,False,False,False,you,you,person,True,False,True,5,Is it something that you could consider if the sovereign debt crisis got worse?
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,303,20,would,would,False,be,be,AUX,VB,administration,nominal,,be+administration,False,False,False,False,deciders,decider,other,False,True,False,9,"So I think the appropriate deciders in that case would be the Administration and the Congress, not the Federal Reserve."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,SCOTT SPOERRY,308,32,can,can,False,explain,explain,VERB,VB,,,,explain,False,False,False,False,you,you,person,True,False,True,0,"Can you explain, in layman's terms, something that regular folks might understand, why they should not worry too much when inflation by the—if the CPI is different than the PCE?"
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,SCOTT SPOERRY,308,32,might,might,False,understand,understand,VERB,VB,,,,understand,False,False,False,False,folks,folk,other,True,False,True,13,"Can you explain, in layman's terms, something that regular folks might understand, why they should not worry too much when inflation by the—if the CPI is different than the PCE?"
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,SCOTT SPOERRY,308,32,should,should,False,worry,worry,VERB,VB,,,,worry,True,False,False,False,they,they,person,True,False,True,18,"Can you explain, in layman's terms, something that regular folks might understand, why they should not worry too much when inflation by the—if the CPI is different than the PCE?"
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,SCOTT SPOERRY,309,42,would,would,False,accept,accept,VERB,VB,,,,accept,False,False,False,False,it,it,it_there_rel,False,False,False,34,"And the second question is related also to inflation 27 of 29 and to the targeting because the Fed's always been a little bit vague in terms of what sort of inflation it would accept, and this is a marked change."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,SCOTT SPOERRY,313,13,could,could,False,answer,answer,VERB,VB,,,,answer,False,False,False,False,you,you,person,False,False,True,3,"And also, could you answer the question about the CPI and the PCE?"
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,315,32,will,will,False,tend,tend,VERB,VB,,,,tend,False,False,False,False,people,people,person,False,False,False,25,"It better allows—better accounts for changes in people's purchasing patterns; you know, when some things become more expensive, people will tend to move to other types of goods and services."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,324,18,may,may,False,be,be,AUX,VB,difference,nominal,,be+difference,False,False,False,False,There,there,it_there_rel,True,False,False,1,"There may be a few tenths difference, but, generally speaking, they move very 28 of 29 closely together."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,325,33,should,should,False,feel,feel,VERB,VB,,,,feel,False,False,False,False,they,they,person,True,True,False,16,"So, in that respect, I think if people look at the CPI, they should feel pretty comfortable that, you know, that's going to be very close to where the PCE inflation is."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,332,30,will,will,False,compensate,compensate,VERB,VB,,,,compensate,False,False,False,False,you,you,person,True,False,False,28,"But over a longer period of time, if you—even if you have money in a CD or some other investment vehicle, the interest rate will compensate you for inflation."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,333,8,will,will,False,tie,tied,VERB,VBN,,,,tie,False,True,False,False,two,two,other,False,False,False,5,"I mean, the two will be tied together."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,334,27,should,should,False,be,be,AUX,VB,level,prepositional,,be+level,True,False,False,False,there,there,it_there_rel,False,False,False,4,"And so there really shouldn't be, you know—at levels of inflation this low, interest rates should pretty much fully compensate for the losses to savers."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,334,27,should,should,False,compensate,compensate,VERB,VB,,,,compensate,False,False,False,False,rates,rate,econ,False,False,False,20,"And so there really shouldn't be, you know—at levels of inflation this low, interest rates should pretty much fully compensate for the losses to savers."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,335,50,would,would,False,reiterate,reiterate,VERB,VB,,,,reiterate,False,False,False,False,I,i,we_I,True,False,False,2,"But I would reiterate that we are not unaware of the problems that low interest rates cause for savers, cause for pension fund contributions, insurance companies, and other parts of the economy, and we do try to take that into account as we think about other ramifications of our policy."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,PETER COOK,338,13,could,could,False,separate,separate,ADJ,JJ,,,,separate,False,False,False,False,questions,question,other,True,False,False,5,"Two questions, if I could, separate from your role here as Fed Chairman."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,PETER COOK,339,13,might,might,False,be,be,AUX,VB,worthwhile,adjectival,,be+worthwhile,False,False,False,False,advice,advice,other,False,False,False,11,"Two issues in Congress right now, on which your advice might be worthwhile."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,PETER COOK,341,21,would,would,False,have,have,VERB,VB,,,,have,False,False,False,False,that,that,it_there_rel,True,False,True,10,What is your assessment right now of the impact that would have on the U.S. economy if it was not extended?
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_journalist,,PETER COOK,342,32,would,would,False,have,have,VERB,VB,,,,have,False,False,False,False,that,that,it_there_rel,True,False,True,27,"And likewise, what if the Congress were to not implement the 1.2 on automatic spending cuts imposed by the failure of the supercommittee—what impact would that have on the U.S. economy?"
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,345,42,would,would,False,say,say,VERB,VB,,,,say,False,False,False,False,I,i,we_I,False,False,False,3,"But what I would say is the following—is that what I've tried to convey to Congress, and I think many other economists have taken the same view, is that responsible fiscal policy has at least two components at this point."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,347,76,would,would,False,be,be,AUX,VB,preferable,adjectival,,be+preferable,False,False,False,False,,,none,True,False,False,20,"And to achieve fiscal sustainability over a long period of time, we need to be acting soon—now would be preferable—to making credible commitments to reducing spending, to improving our programs, to modifying or simplifying our tax code, and so on, so as the ways that will be persuasive to the markets or to the public that over the longer term, over the next 10, 20, 30 years, that our fiscal position will be sustainable."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,347,76,will,will,False,be,be,AUX,VB,persuasive,adjectival,,be+persuasive,False,False,False,False,that,that,it_there_rel,True,False,False,54,"And to achieve fiscal sustainability over a long period of time, we need to be acting soon—now would be preferable—to making credible commitments to reducing spending, to improving our programs, to modifying or simplifying our tax code, and so on, so as the ways that will be persuasive to the markets or to the public that over the longer term, over the next 10, 20, 30 years, that our fiscal position will be sustainable."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,347,76,will,will,False,be,be,AUX,VB,sustainable,adjectival,,be+sustainable,False,False,False,False,position,position,other,True,False,False,84,"And to achieve fiscal sustainability over a long period of time, we need to be acting soon—now would be preferable—to making credible commitments to reducing spending, to improving our programs, to modifying or simplifying our tax code, and so on, so as the ways that will be persuasive to the markets or to the public that over the longer term, over the next 10, 20, 30 years, that our fiscal position will be sustainable."
transcript_20120125,press_conf,2012-01-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,352,30,should,should,False,take,taken,VERB,VBN,,,,take,False,True,False,False,that,that,it_there_rel,False,True,False,14,"Again, there are many ways to do that, but I think that should be taken into account as people are looking at policy alternatives in terms of taxes or spending."
transcript_20120425,press_conf,2012-04-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,1,46,will,'ll,True,summarize,summarize,VERB,VB,,,,summarize,False,False,False,False,I,i,we_I,False,False,False,7,"Before we get to questions, I'll summarize today's policy action by the Federal Open Market Committee and then I'll place the Committee's policy decision in the context of our economic outlook and our collective judgment regarding the appropriate path of monetary policy."
transcript_20120425,press_conf,2012-04-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,1,46,will,'ll,True,place,place,VERB,VB,,,,place,False,False,False,False,I,i,we_I,False,False,False,22,"Before we get to questions, I'll summarize today's policy action by the Federal Open Market Committee and then I'll place the Committee's policy decision in the context of our economic outlook and our collective judgment regarding the appropriate path of monetary policy."
transcript_20120425,press_conf,2012-04-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,4,21,will,will,False,continue,continue,VERB,VB,,,,continue,False,False,False,False,program,program,fed,False,False,False,19,Our program to extend the average maturity of the Federal Reserve's security holdings—announced in September—will continue as scheduled.
transcript_20120425,press_conf,2012-04-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,14,24,will,will,False,decline,decline,VERB,VB,,,,decline,False,False,False,False,rate,rate,econ,False,True,False,10,"Looking ahead, the Committee anticipates that the unemployment rate will decline gradually over the next several years, reflecting the moderate pace of economic growth."
transcript_20120425,press_conf,2012-04-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,20,20,will,will,False,run,run,VERB,VB,,,,run,False,False,False,False,inflation,inflation,econ,False,True,False,6,"Consequently, we anticipate that inflation will subsequently run at or below the Committee's longer-run goal of 2 percent."
transcript_20120425,press_conf,2012-04-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,23,35,can,can,False,see,see,VERB,VB,,,,see,False,False,False,False,you,you,person,False,False,False,2,"As you can see from the chart labeled ""Appropriate Timing of Policy Firming,"" Committee participants have a range of views about when the initial increase in the federal funds rate is likely to be appropriate."
transcript_20120425,press_conf,2012-04-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,24,36,will,will,False,warrant,warrant,VERB,VB,,,,warrant,False,False,False,False,conditions,condition,econ,False,False,False,21,"Following a careful discussion of those views at today's meeting, the FOMC maintained its collective judgment that economic conditions will likely warrant exceptionally low levels for the federal funds rate at least through late 2014."
transcript_20120425,press_conf,2012-04-25,Bernanke,pc_chair,,CHAIRMAN BERNANKE,27,8,would,'d,True,be,be,AUX,VB,glad,adjectival,take,be+glad,False,False,False,False,I,i,we_I,False,False,False,1,I'd be glad to take your questions.
transcript_20120425,press_conf,2012-04-25,Bernanke,pc_journalist,,DARREN GERSH,30,44,may,may,False,slow,slowing,VERB,VBG,,,,slow,False,False,False,True,economy,economy,econ,False,True,False,32,"Some of your critics—I'm sure you're not going to be surprised—think that you're still being too cautious, that unemployment is still high, the economy may be slowing, inflation is subdued, and I know you just talked about the balance sheet."
