doc_id,midx,date,sent_id,sentence,key,canon,n_statements,formulaic
statement_20191211,47,2019-12-11,9,"In determining the timing and size of future adjustments to the target range for the federal funds rate, the Committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric 2 percent inflation objective.",in determining the timing and size of future adjustments to the target range for the federal funds rate the committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric # percent inflation objective,in determining the timing and size of future adjustments to the target range for the federal funds rate the committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric # percent inflation objective,18,True
statement_20191211,47,2019-12-11,10,"This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.",this assessment will take into account a wide range of information including measures of labor market conditions indicators of inflation pressures and inflation expectations and readings on financial and international developments,this assessment will take into account a wide range of information including measures of labor market conditions indicators of inflation pressures and inflation expectations and readings on financial developments,52,True
statement_20200129,48,2020-01-29,8,"The Committee will continue to monitor the implications of incoming information for the economic outlook, including global developments and muted inflation pressures, as it assesses the appropriate path of the target range for the federal funds rate.",the committee will continue to monitor the implications of incoming information for the economic outlook including global developments and muted inflation pressures as it assesses the appropriate path of the target range for the federal funds rate,the committee will continue to monitor the implications of incoming information for the economic outlook including global developments and muted inflation pressures as it assesses the appropriate path of the target range for the federal funds rate,2,False
statement_20200129,48,2020-01-29,9,"In determining the timing and size of future adjustments to the target range for the federal funds rate, the Committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric 2 percent inflation objective.",in determining the timing and size of future adjustments to the target range for the federal funds rate the committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric # percent inflation objective,in determining the timing and size of future adjustments to the target range for the federal funds rate the committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric # percent inflation objective,18,True
statement_20200129,48,2020-01-29,10,"This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.",this assessment will take into account a wide range of information including measures of labor market conditions indicators of inflation pressures and inflation expectations and readings on financial and international developments,this assessment will take into account a wide range of information including measures of labor market conditions indicators of inflation pressures and inflation expectations and readings on financial developments,52,True
statement_20200303,49,2020-03-03,3,The Committee is closely monitoring developments and their implications for the economic outlook and will use its tools and act as appropriate to support the economy.,the committee is closely monitoring developments and their implications for the economic outlook and will use its tools and act as appropriate to support the economy,the committee is closely monitoring developments and their implications for the economic outlook and will use its tools and act as appropriate to support the economy,1,False
statement_20200315,50,2020-03-15,10,The effects of the coronavirus will weigh on economic activity in the near term and pose risks to the economic outlook.,the effects of the coronavirus will weigh on economic activity in the near term and pose risks to the economic outlook,the effects of the coronavirus will weigh on economic activity in the near term and pose risks to the economic outlook,1,False
statement_20200315,50,2020-03-15,13,"This action will help support economic activity, strong labor market conditions, and inflation returning to the Committee's symmetric 2 percent objective.",this action will help support economic activity strong labor market conditions and inflation returning to the committee s symmetric # percent objective,this action will help support economic activity strong labor market conditions and inflation returning to the committee s symmetric # percent objective,1,False
statement_20200315,50,2020-03-15,14,"The Committee will continue to monitor the implications of incoming information for the economic outlook, including information related to public health, as well as global developments and muted inflation pressures, and will use its tools and act as appropriate to support the economy.",the committee will continue to monitor the implications of incoming information for the economic outlook including information related to public health as well as global developments and muted inflation pressures and will use its tools and act as appropriate to support the economy,the committee will continue to monitor the implications of incoming information for the economic outlook including information related to public health as well as global developments and muted inflation pressures and will use its tools and act as appropriate to support the economy,4,True
statement_20200315,50,2020-03-15,15,"In determining the timing and size of future adjustments to the stance of monetary policy, the Committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric 2 percent inflation objective.",in determining the timing and size of future adjustments to the stance of monetary policy the committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric # percent inflation objective,in determining the timing and size of future adjustments to the target range for the federal funds rate the committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric # percent inflation objective,18,True
statement_20200315,50,2020-03-15,16,"This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.",this assessment will take into account a wide range of information including measures of labor market conditions indicators of inflation pressures and inflation expectations and readings on financial and international developments,this assessment will take into account a wide range of information including measures of labor market conditions indicators of inflation pressures and inflation expectations and readings on financial developments,52,True
statement_20200315,50,2020-03-15,18,"To support the smooth functioning of markets for Treasury securities and agency mortgage-backed securities that are central to the flow of credit to households and businesses, over coming months the Committee will increase its holdings of Treasury securities by at least $500 billion and its holdings of agency mortgage-backed securities by at least $200 billion.",to support the smooth functioning of markets for treasury securities and agency mortgage backed securities that are central to the flow of credit to households and businesses over coming months the committee will increase its holdings of treasury securities by at least # billion and its holdings of agency mortgage backed securities by at least # billion,to support the smooth functioning of markets for treasury securities and agency mortgage backed securities that are central to the flow of credit to households and businesses over coming months the committee will increase its holdings of treasury securities by at least # billion and its holdings of agency mortgage backed securities by at least # billion,1,False
statement_20200315,50,2020-03-15,19,The Committee will also reinvest all principal payments from the Federal Reserve's holdings of agency debt and agency mortgage-backed securities in agency mortgage-backed securities.,the committee will also reinvest all principal payments from the federal reserve s holdings of agency debt and agency mortgage backed securities in agency mortgage backed securities,the committee will also reinvest all principal payments from the federal reserve s holdings of agency debt and agency mortgage backed securities in agency mortgage backed securities,1,False
statement_20200315,50,2020-03-15,21,The Committee will continue to closely monitor market conditions and is prepared to adjust its plans as appropriate.,the committee will continue to closely monitor market conditions and is prepared to adjust its plans as appropriate,the committee will continue to closely monitor market conditions and is prepared to adjust its plans as appropriate,1,False
statement_20200315,50,2020-03-15,25,More information can be found on the Federal Reserve Board's website .,more information can be found on the federal reserve board s website,more information can be found on the federal reserve board s website,2,False
statement_20200323,51,2020-03-23,2,The Federal Reserve will continue to purchase Treasury securities and agency mortgage-backed securities in the amounts needed to support smooth market functioning and effective transmission of monetary policy to broader financial conditions.,the federal reserve will continue to purchase treasury securities and agency mortgage backed securities in the amounts needed to support smooth market functioning and effective transmission of monetary policy to broader financial conditions,the federal reserve will continue to purchase treasury securities and agency mortgage backed securities in the amounts needed to support smooth market functioning and effective transmission of monetary policy to broader financial conditions,1,False
statement_20200323,51,2020-03-23,3,The Committee will include purchases of agency commercial mortgage-backed securities in its agency mortgage-backed security purchases.,the committee will include purchases of agency commercial mortgage backed securities in its agency mortgage backed security purchases,the committee will include purchases of agency commercial mortgage backed securities in its agency mortgage backed security purchases,1,False
statement_20200323,51,2020-03-23,4,"In addition, the Open Market Desk will continue to offer large-scale overnight and term repurchase agreement operations.",in addition the open market desk will continue to offer large scale overnight and term repurchase agreement operations,in addition the open market desk will continue to offer large scale overnight and term repurchase agreement operations,4,True
statement_20200323,51,2020-03-23,5,"The Committee will continue to closely monitor market conditions, and will assess the appropriate pace of its securities purchases at future meetings.",the committee will continue to closely monitor market conditions and will assess the appropriate pace of its securities purchases at future meetings,the committee will continue to closely monitor market conditions and will assess the appropriate pace of its securities purchases at future meetings,1,False
statement_20200323,51,2020-03-23,8,More information can be found on the Federal Reserve Board's website .,more information can be found on the federal reserve board s website,more information can be found on the federal reserve board s website,2,False
statement_20200323,51,2020-03-23,17,""" More information regarding open market operations and reinvestments may be found on the Federal Reserve Bank of New York's website .",more information regarding open market operations and reinvestments may be found on the federal reserve bank of new york s website,more information regarding open market operations and reinvestments may be found on the federal reserve bank of new york s website,1,False
statement_20200429,52,2020-04-29,5,"The ongoing public health crisis will weigh heavily on economic activity, employment, and inflation in the near term, and poses considerable risks to the economic outlook over the medium term.",the ongoing public health crisis will weigh heavily on economic activity employment and inflation in the near term and poses considerable risks to the economic outlook over the medium term,the ongoing public health crisis will weigh heavily on economic activity employment and inflation in the near term and poses considerable risks to the economic outlook over the medium term,6,True
statement_20200429,52,2020-04-29,8,"The Committee will continue to monitor the implications of incoming information for the economic outlook, including information related to public health, as well as global developments and muted inflation pressures, and will use its tools and act as appropriate to support the economy.",the committee will continue to monitor the implications of incoming information for the economic outlook including information related to public health as well as global developments and muted inflation pressures and will use its tools and act as appropriate to support the economy,the committee will continue to monitor the implications of incoming information for the economic outlook including information related to public health as well as global developments and muted inflation pressures and will use its tools and act as appropriate to support the economy,4,True
statement_20200429,52,2020-04-29,9,"In determining the timing and size of future adjustments to the stance of monetary policy, the Committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric 2 percent inflation objective.",in determining the timing and size of future adjustments to the stance of monetary policy the committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric # percent inflation objective,in determining the timing and size of future adjustments to the target range for the federal funds rate the committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric # percent inflation objective,18,True
statement_20200429,52,2020-04-29,10,"This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.",this assessment will take into account a wide range of information including measures of labor market conditions indicators of inflation pressures and inflation expectations and readings on financial and international developments,this assessment will take into account a wide range of information including measures of labor market conditions indicators of inflation pressures and inflation expectations and readings on financial developments,52,True
statement_20200429,52,2020-04-29,11,"To support the flow of credit to households and businesses, the Federal Reserve will continue to purchase Treasury securities and agency residential and commercial mortgage-backed securities in the amounts needed to support smooth market functioning, thereby fostering effective transmission of monetary policy to broader financial conditions.",to support the flow of credit to households and businesses the federal reserve will continue to purchase treasury securities and agency residential and commercial mortgage backed securities in the amounts needed to support smooth market functioning thereby fostering effective transmission of monetary policy to broader financial conditions,to support the flow of credit to households and businesses the federal reserve will continue to purchase treasury securities and agency residential and commercial mortgage backed securities in the amounts needed to support smooth market functioning thereby fostering effective transmission of monetary policy to broader financial conditions,1,False
statement_20200429,52,2020-04-29,12,"In addition, the Open Market Desk will continue to offer large-scale overnight and term repurchase agreement operations.",in addition the open market desk will continue to offer large scale overnight and term repurchase agreement operations,in addition the open market desk will continue to offer large scale overnight and term repurchase agreement operations,4,True
statement_20200429,52,2020-04-29,13,"The Committee will closely monitor market conditions and is prepared to adjust its plans as appropriate. Voting for the monetary policy action were Jerome H. Powell, Chair; John C. Williams, Vice Chair; Michelle W. Bowman; Lael Brainard; Richard H. Clarida; Patrick Harker; Robert S. Kaplan; Neel Kashkari; Loretta J. Mester; and Randal K. Quarles.",the committee will closely monitor market conditions and is prepared to adjust its plans as appropriate voting for the monetary policy action were jerome h powell chair john c williams vice chair michelle w bowman lael brainard richard h clarida patrick harker robert s kaplan neel kashkari loretta j mester and randal k quarles,the committee will closely monitor market conditions and is prepared to adjust its plans as appropriate voting for the monetary policy action were jerome h powell chair john c williams vice chair michelle w bowman lael brainard richard h clarida patrick harker robert s kaplan neel kashkari loretta j mester and randal k quarles,3,True
statement_20200610,53,2020-06-10,5,"The ongoing public health crisis will weigh heavily on economic activity, employment, and inflation in the near term, and poses considerable risks to the economic outlook over the medium term.",the ongoing public health crisis will weigh heavily on economic activity employment and inflation in the near term and poses considerable risks to the economic outlook over the medium term,the ongoing public health crisis will weigh heavily on economic activity employment and inflation in the near term and poses considerable risks to the economic outlook over the medium term,6,True
statement_20200610,53,2020-06-10,8,"The Committee will continue to monitor the implications of incoming information for the economic outlook, including information related to public health, as well as global developments and muted inflation pressures, and will use its tools and act as appropriate to support the economy.",the committee will continue to monitor the implications of incoming information for the economic outlook including information related to public health as well as global developments and muted inflation pressures and will use its tools and act as appropriate to support the economy,the committee will continue to monitor the implications of incoming information for the economic outlook including information related to public health as well as global developments and muted inflation pressures and will use its tools and act as appropriate to support the economy,4,True
statement_20200610,53,2020-06-10,9,"In determining the timing and size of future adjustments to the stance of monetary policy, the Committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric 2 percent inflation objective.",in determining the timing and size of future adjustments to the stance of monetary policy the committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric # percent inflation objective,in determining the timing and size of future adjustments to the target range for the federal funds rate the committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric # percent inflation objective,18,True
statement_20200610,53,2020-06-10,10,"This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.",this assessment will take into account a wide range of information including measures of labor market conditions indicators of inflation pressures and inflation expectations and readings on financial and international developments,this assessment will take into account a wide range of information including measures of labor market conditions indicators of inflation pressures and inflation expectations and readings on financial developments,52,True
statement_20200610,53,2020-06-10,11,"To support the flow of credit to households and businesses, over coming months the Federal Reserve will increase its holdings of Treasury securities and agency residential and commercial mortgage-backed securities at least at the current pace to sustain smooth market functioning, thereby fostering effective transmission of monetary policy to broader financial conditions.",to support the flow of credit to households and businesses over coming months the federal reserve will increase its holdings of treasury securities and agency residential and commercial mortgage backed securities at least at the current pace to sustain smooth market functioning thereby fostering effective transmission of monetary policy to broader financial conditions,to support the flow of credit to households and businesses over coming months the federal reserve will increase its holdings of treasury securities and agency residential and commercial mortgage backed securities at least at the current pace to sustain smooth market functioning thereby fostering effective transmission of monetary policy to broader financial conditions,2,False
statement_20200610,53,2020-06-10,12,"In addition, the Open Market Desk will continue to offer large-scale overnight and term repurchase agreement operations.",in addition the open market desk will continue to offer large scale overnight and term repurchase agreement operations,in addition the open market desk will continue to offer large scale overnight and term repurchase agreement operations,4,True
statement_20200610,53,2020-06-10,13,"The Committee will closely monitor developments and is prepared to adjust its plans as appropriate. Voting for the monetary policy action were Jerome H. Powell, Chair; John C. Williams, Vice Chair; Michelle W. Bowman; Lael Brainard; Richard H. Clarida; Patrick Harker; Robert S. Kaplan; Neel Kashkari; Loretta J. Mester; and Randal K. Quarles.",the committee will closely monitor developments and is prepared to adjust its plans as appropriate voting for the monetary policy action were jerome h powell chair john c williams vice chair michelle w bowman lael brainard richard h clarida patrick harker robert s kaplan neel kashkari loretta j mester and randal k quarles,the committee will closely monitor market conditions and is prepared to adjust its plans as appropriate voting for the monetary policy action were jerome h powell chair john c williams vice chair michelle w bowman lael brainard richard h clarida patrick harker robert s kaplan neel kashkari loretta j mester and randal k quarles,3,True
statement_20200729,54,2020-07-29,5,The path of the economy will depend significantly on the course of the virus.,the path of the economy will depend significantly on the course of the virus,the path of the economy will depend significantly on the course of the virus,5,True
statement_20200729,54,2020-07-29,6,"The ongoing public health crisis will weigh heavily on economic activity, employment, and inflation in the near term, and poses considerable risks to the economic outlook over the medium term.",the ongoing public health crisis will weigh heavily on economic activity employment and inflation in the near term and poses considerable risks to the economic outlook over the medium term,the ongoing public health crisis will weigh heavily on economic activity employment and inflation in the near term and poses considerable risks to the economic outlook over the medium term,6,True
statement_20200729,54,2020-07-29,9,"The Committee will continue to monitor the implications of incoming information for the economic outlook, including information related to public health, as well as global developments and muted inflation pressures, and will use its tools and act as appropriate to support the economy.",the committee will continue to monitor the implications of incoming information for the economic outlook including information related to public health as well as global developments and muted inflation pressures and will use its tools and act as appropriate to support the economy,the committee will continue to monitor the implications of incoming information for the economic outlook including information related to public health as well as global developments and muted inflation pressures and will use its tools and act as appropriate to support the economy,4,True
statement_20200729,54,2020-07-29,10,"In determining the timing and size of future adjustments to the stance of monetary policy, the Committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric 2 percent inflation objective.",in determining the timing and size of future adjustments to the stance of monetary policy the committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric # percent inflation objective,in determining the timing and size of future adjustments to the target range for the federal funds rate the committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric # percent inflation objective,18,True
statement_20200729,54,2020-07-29,11,"This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.",this assessment will take into account a wide range of information including measures of labor market conditions indicators of inflation pressures and inflation expectations and readings on financial and international developments,this assessment will take into account a wide range of information including measures of labor market conditions indicators of inflation pressures and inflation expectations and readings on financial developments,52,True
statement_20200729,54,2020-07-29,12,"To support the flow of credit to households and businesses, over coming months the Federal Reserve will increase its holdings of Treasury securities and agency residential and commercial mortgage-backed securities at least at the current pace to sustain smooth market functioning, thereby fostering effective transmission of monetary policy to broader financial conditions.",to support the flow of credit to households and businesses over coming months the federal reserve will increase its holdings of treasury securities and agency residential and commercial mortgage backed securities at least at the current pace to sustain smooth market functioning thereby fostering effective transmission of monetary policy to broader financial conditions,to support the flow of credit to households and businesses over coming months the federal reserve will increase its holdings of treasury securities and agency residential and commercial mortgage backed securities at least at the current pace to sustain smooth market functioning thereby fostering effective transmission of monetary policy to broader financial conditions,2,False
statement_20200729,54,2020-07-29,13,"In addition, the Open Market Desk will continue to offer large-scale overnight and term repurchase agreement operations.",in addition the open market desk will continue to offer large scale overnight and term repurchase agreement operations,in addition the open market desk will continue to offer large scale overnight and term repurchase agreement operations,4,True
statement_20200729,54,2020-07-29,14,"The Committee will closely monitor developments and is prepared to adjust its plans as appropriate. Voting for the monetary policy action were Jerome H. Powell, Chair; John C. Williams, Vice Chair; Michelle W. Bowman; Lael Brainard; Richard H. Clarida; Patrick Harker; Robert S. Kaplan; Neel Kashkari; Loretta J. Mester; and Randal K. Quarles.",the committee will closely monitor developments and is prepared to adjust its plans as appropriate voting for the monetary policy action were jerome h powell chair john c williams vice chair michelle w bowman lael brainard richard h clarida patrick harker robert s kaplan neel kashkari loretta j mester and randal k quarles,the committee will closely monitor market conditions and is prepared to adjust its plans as appropriate voting for the monetary policy action were jerome h powell chair john c williams vice chair michelle w bowman lael brainard richard h clarida patrick harker robert s kaplan neel kashkari loretta j mester and randal k quarles,3,True
statement_20200916,55,2020-09-16,5,The path of the economy will depend significantly on the course of the virus.,the path of the economy will depend significantly on the course of the virus,the path of the economy will depend significantly on the course of the virus,5,True
statement_20200916,55,2020-09-16,6,"The ongoing public health crisis will continue to weigh on economic activity, employment, and inflation in the near term, and poses considerable risks to the economic outlook over the medium term.",the ongoing public health crisis will continue to weigh on economic activity employment and inflation in the near term and poses considerable risks to the economic outlook over the medium term,the ongoing public health crisis will weigh heavily on economic activity employment and inflation in the near term and poses considerable risks to the economic outlook over the medium term,6,True
statement_20200916,55,2020-09-16,8,"With inflation running persistently below this longer-run goal, the Committee will aim to achieve inflation moderately above 2 percent for some time so that inflation averages 2 percent over time and longer-term inflation expectations remain well anchored at 2 percent.",with inflation running persistently below this longer run goal the committee will aim to achieve inflation moderately above # percent for some time so that inflation averages # percent over time and longer term inflation expectations remain well anchored at # percent,with inflation running persistently below this longer run goal the committee will aim to achieve inflation moderately above # percent for some time so that inflation averages # percent over time and longer term inflation expectations remain well anchored at # percent,10,True
statement_20200916,55,2020-09-16,10,The Committee decided to keep the target range for the federal funds rate at 0 to 1/4 percent and expects it will be appropriate to maintain this target range until labor market conditions have reached levels consistent with the Committee's assessments of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time.,the committee decided to keep the target range for the federal funds rate at # to # # percent and expects it will be appropriate to maintain this target range until labor market conditions have reached levels consistent with the committee s assessments of maximum employment and inflation has risen to # percent and is on track to moderately exceed # percent for some time,the committee decided to keep the target range for the federal funds rate at # to # # percent and expects it will be appropriate to maintain this target range until labor market conditions have reached levels consistent with the committee s assessments of maximum employment and inflation has risen to # percent and is on track to moderately exceed # percent for some time,10,True
statement_20200916,55,2020-09-16,11,"In addition, over coming months the Federal Reserve will increase its holdings of Treasury securities and agency mortgage-backed securities at least at the current pace to sustain smooth market functioning and help foster accommodative financial conditions, thereby supporting the flow of credit to households and businesses.",in addition over coming months the federal reserve will increase its holdings of treasury securities and agency mortgage backed securities at least at the current pace to sustain smooth market functioning and help foster accommodative financial conditions thereby supporting the flow of credit to households and businesses,in addition over coming months the federal reserve will increase its holdings of treasury securities and agency mortgage backed securities at least at the current pace to sustain smooth market functioning and help foster accommodative financial conditions thereby supporting the flow of credit to households and businesses,2,False
statement_20200916,55,2020-09-16,12,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook.",in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,46,True
statement_20200916,55,2020-09-16,13,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,46,True
statement_20200916,55,2020-09-16,14,"The Committee's assessments will take into account a wide range of information, including readings on public health, labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",the committee s assessments will take into account a wide range of information including readings on public health labor market conditions inflation pressures and inflation expectations and financial and international developments,the committee s assessments will take into account a wide range of information including readings on public health labor market conditions inflation pressures and inflation expectations and financial and international developments,46,True
statement_20200916,55,2020-09-16,16,"Voting against the action were Robert S. Kaplan, who expects that it will be appropriate to maintain the current target range until the Committee is confident that the economy has weathered recent events and is on track to achieve its maximum employment and price stability goals as articulated in its new policy strategy statement, but prefers that the Committee retain greater policy rate flexibility beyond that point; and Neel Kashkari, who prefers that the Committee indicate that it expects to maintain the current target range until core inflation has reached 2 percent on a sustained basis.",voting against the action were robert s kaplan who expects that it will be appropriate to maintain the current target range until the committee is confident that the economy has weathered recent events and is on track to achieve its maximum employment and price stability goals as articulated in its new policy strategy statement but prefers that the committee retain greater policy rate flexibility beyond that point and neel kashkari who prefers that the committee indicate that it expects to maintain the current target range until core inflation has reached # percent on a sustained basis,voting against the action were robert s kaplan who expects that it will be appropriate to maintain the current target range until the committee is confident that the economy has weathered recent events and is on track to achieve its maximum employment and price stability goals as articulated in its new policy strategy statement but prefers that the committee retain greater policy rate flexibility beyond that point and neel kashkari who prefers that the committee indicate that it expects to maintain the current target range until core inflation has reached # percent on a sustained basis,1,False
statement_20201105,56,2020-11-05,5,The path of the economy will depend significantly on the course of the virus.,the path of the economy will depend significantly on the course of the virus,the path of the economy will depend significantly on the course of the virus,5,True
statement_20201105,56,2020-11-05,6,"The ongoing public health crisis will continue to weigh on economic activity, employment, and inflation in the near term, and poses considerable risks to the economic outlook over the medium term.",the ongoing public health crisis will continue to weigh on economic activity employment and inflation in the near term and poses considerable risks to the economic outlook over the medium term,the ongoing public health crisis will weigh heavily on economic activity employment and inflation in the near term and poses considerable risks to the economic outlook over the medium term,6,True
statement_20201105,56,2020-11-05,8,"With inflation running persistently below this longer-run goal, the Committee will aim to achieve inflation moderately above 2 percent for some time so that inflation averages 2 percent over time and longer-term inflation expectations remain well anchored at 2 percent.",with inflation running persistently below this longer run goal the committee will aim to achieve inflation moderately above # percent for some time so that inflation averages # percent over time and longer term inflation expectations remain well anchored at # percent,with inflation running persistently below this longer run goal the committee will aim to achieve inflation moderately above # percent for some time so that inflation averages # percent over time and longer term inflation expectations remain well anchored at # percent,10,True
statement_20201105,56,2020-11-05,10,The Committee decided to keep the target range for the federal funds rate at 0 to 1/4 percent and expects it will be appropriate to maintain this target range until labor market conditions have reached levels consistent with the Committee's assessments of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time.,the committee decided to keep the target range for the federal funds rate at # to # # percent and expects it will be appropriate to maintain this target range until labor market conditions have reached levels consistent with the committee s assessments of maximum employment and inflation has risen to # percent and is on track to moderately exceed # percent for some time,the committee decided to keep the target range for the federal funds rate at # to # # percent and expects it will be appropriate to maintain this target range until labor market conditions have reached levels consistent with the committee s assessments of maximum employment and inflation has risen to # percent and is on track to moderately exceed # percent for some time,10,True
statement_20201105,56,2020-11-05,11,"In addition, over coming months the Federal Reserve will increase its holdings of Treasury securities and agency mortgage-backed securities at least at the current pace to sustain smooth market functioning and help foster accommodative financial conditions, thereby supporting the flow of credit to households and businesses.",in addition over coming months the federal reserve will increase its holdings of treasury securities and agency mortgage backed securities at least at the current pace to sustain smooth market functioning and help foster accommodative financial conditions thereby supporting the flow of credit to households and businesses,in addition over coming months the federal reserve will increase its holdings of treasury securities and agency mortgage backed securities at least at the current pace to sustain smooth market functioning and help foster accommodative financial conditions thereby supporting the flow of credit to households and businesses,2,False
statement_20201105,56,2020-11-05,12,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook.",in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,46,True
statement_20201105,56,2020-11-05,13,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,46,True
statement_20201105,56,2020-11-05,14,"The Committee's assessments will take into account a wide range of information, including readings on public health, labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",the committee s assessments will take into account a wide range of information including readings on public health labor market conditions inflation pressures and inflation expectations and financial and international developments,the committee s assessments will take into account a wide range of information including readings on public health labor market conditions inflation pressures and inflation expectations and financial and international developments,46,True
statement_20201216,57,2020-12-16,5,The path of the economy will depend significantly on the course of the virus.,the path of the economy will depend significantly on the course of the virus,the path of the economy will depend significantly on the course of the virus,5,True
statement_20201216,57,2020-12-16,6,"The ongoing public health crisis will continue to weigh on economic activity, employment, and inflation in the near term, and poses considerable risks to the economic outlook over the medium term.",the ongoing public health crisis will continue to weigh on economic activity employment and inflation in the near term and poses considerable risks to the economic outlook over the medium term,the ongoing public health crisis will weigh heavily on economic activity employment and inflation in the near term and poses considerable risks to the economic outlook over the medium term,6,True
statement_20201216,57,2020-12-16,8,"With inflation running persistently below this longer-run goal, the Committee will aim to achieve inflation moderately above 2 percent for some time so that inflation averages 2 percent over time and longer-term inflation expectations remain well anchored at 2 percent.",with inflation running persistently below this longer run goal the committee will aim to achieve inflation moderately above # percent for some time so that inflation averages # percent over time and longer term inflation expectations remain well anchored at # percent,with inflation running persistently below this longer run goal the committee will aim to achieve inflation moderately above # percent for some time so that inflation averages # percent over time and longer term inflation expectations remain well anchored at # percent,10,True
